age_group,gender_encoded,marital_status_encoded,housing_status_encoded,income_category,customer_reference,annual_income_normalized,savings_balance_normalized,checking_balance_normalized,loan_amount_normalized,loan_duration_months,existing_credits,past_due_count,credit_history_score,debt_ratio,loan_purpose_car,loan_purpose_education,loan_purpose_health,loan_purpose_housing,loan_purpose_other,credit_risk_encoded,region_Assaba,region_Brakna,region_Gorgol,region_Guidimakha,region_Hodh Ech Chargui,region_Hodh El Gharbi,region_Inchiri,region_Nouadhibou,region_Nouakchott,region_Tagant,region_Trarza,education_level_master,education_level_phd,education_level_primary,education_level_secondary,employment_status_public_sector,employment_status_retired,employment_status_self_employed,employment_status_student,employment_status_unemployed
26-35,0,1,0,Très bas,USER3036,-1.1790286942830157,-0.5006358416256158,-0.592730278737434,0.5864041033403607,48,1,2,681,1.8,False,False,False,False,False,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False
36-45,0,1,0,Élevé,USER3037,-0.023380963636425802,1.011599271670813,-0.09770072996379894,-0.9326499847366481,36,0,3,623,0.236,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
26-35,0,1,2,Élevé,USER3038,-0.16287882945640547,-0.5484587654536474,0.26688512082992766,2.297166315481537,12,1,0,619,1.052,False,True,False,False,False,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False
46-55,0,1,2,Élevé,USER3039,0.265545704513241,0.855994705611006,0.35882795790861344,-0.8994106215637199,48,1,1,500,0.199,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False
36-45,1,1,2,Très bas,USER3040,-1.0225607623667694,-0.9041575889344955,-0.4425559001730352,-0.6086211402391364,24,0,0,603,0.826,False,False,False,True,False,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
36-45,1,1,3,Très bas,USER3041,-1.2455204323279985,-0.9534703542104398,-0.4201118871823184,0.777727602334752,24,1,0,582,1.8,False,False,False,False,False,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
26-35,0,1,2,Élevé,USER3042,-0.05247481550374788,-0.3835517346357363,-0.29857464623071467,3.2572615967986955,12,0,2,501,1.213,False,False,False,False,False,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
46-55,1,0,2,Élevé,USER3043,0.17337822621121537,-0.4894965635150633,-1.1450729108282856,-0.20937708566799432,18,2,0,628,0.465,False,False,False,False,False,1,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
26-35,1,1,2,Élevé,USER3044,-0.1222292253207892,-0.10027630745617987,0.05340180879200263,0.1375110933336534,6,0,0,654,0.564,True,False,False,False,False,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
36-45,0,2,3,Bas,USER3045,-0.6266346300096449,-0.9609409388659225,0.6975967257477448,0.5344490135578601,60,0,0,626,0.983,False,False,False,False,True,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False
18-25,1,2,0,Élevé,USER3046,0.39859281704704214,-0.9609409388659225,0.3932960112883052,-0.8085017390001873,12,1,1,563,0.296,False,False,False,True,False,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
26-35,0,0,2,Bas,USER3047,-0.2801514064617354,-0.7522513158287232,0.923682965541408,0.2138753304014473,36,2,1,552,0.772,False,False,False,False,False,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
56+,0,2,0,Élevé,USER3048,0.4189867324657374,0.7185264103337912,-0.08730986343077697,-0.2098150411045884,60,1,0,618,1.8,True,False,False,False,False,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False
46-55,1,2,3,Très élevé,USER3049,0.6203470458467644,-0.21790964959352382,-0.005039943190021012,-0.7435097986383394,18,0,0,562,0.362,True,False,False,False,False,1,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
26-35,1,2,2,Bas,USER3050,-0.6228122704979511,-0.18434217335043154,-0.9269487978333463,-0.08826543869669937,24,2,0,712,0.807,False,False,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
18-25,0,1,3,Bas,USER3051,-0.5886916611778191,-0.8698583473003203,0.19257409338026024,-0.5793298402824403,24,2,0,553,0.575,True,False,False,False,False,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
46-55,1,2,2,Très élevé,USER3052,0.843894570498179,-0.9609409388659225,1.1527962364819462,2.166311372099819,24,1,0,558,0.685,False,True,False,False,False,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False
36-45,0,1,3,Élevé,USER3053,0.13689733075702037,0.8158084525159836,1.6055443694284006,1.3156693963532586,48,1,0,614,0.649,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False
26-35,0,1,3,Très élevé,USER3054,1.921237135394977,1.1513533060347811,0.32713468308022364,-0.379387830795963,24,2,1,614,0.329,False,False,False,True,False,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
56+,0,1,2,Élevé,USER3055,0.10569147920863277,-0.10931730997342474,0.06485989784475614,-0.5132615961539078,60,1,0,578,0.358,False,False,False,False,False,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
46-55,1,1,3,Élevé,USER3056,-0.20592836210093318,3.9026514010948548,0.8533271294300183,2.3088101122367366,12,0,0,757,0.36,False,False,False,False,True,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
36-45,0,1,2,Très bas,USER3057,-0.9140345451174545,-0.9345381857890063,0.035588894735393235,-0.31477405121700447,36,1,1,676,0.603,False,False,False,False,False,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
36-45,1,1,2,Élevé,USER3058,-0.15014110848539597,-0.6874695235102684,-0.4193227893192442,-0.3626243188262633,24,0,0,670,0.415,True,False,False,False,False,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
18-25,0,2,0,Bas,USER3059,-0.6222630149622234,-0.4532634879484982,-0.6194787558910678,0.051222559822600496,36,2,1,639,0.769,False,False,False,False,False,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
26-35,1,1,3,Bas,USER3060,-0.498698775780304,-0.9609409388659225,-0.8657387353152919,1.629473355067266,36,1,0,657,1.1,False,False,False,False,False,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
36-45,0,2,2,Élevé,USER3061,0.059738664216658896,1.1699204139689778,-0.15441875587607448,-0.8502270947840184,6,0,0,584,0.288,False,False,False,False,False,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
26-35,1,1,2,Très élevé,USER3062,1.304058041635884,-0.4751835613488029,-0.003380897272983985,-0.2826142239542043,48,3,0,621,0.299,False,True,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False
36-45,1,2,3,Très bas,USER3063,-1.2401259396874504,-0.7630732215337048,-0.6400179383844457,0.3870826653950348,24,0,0,662,1.8,False,False,True,False,False,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
46-55,0,1,2,Très élevé,USER3064,0.8056402003797152,-0.7666465388254424,-0.4936014766925561,2.2127976751759215,36,1,1,646,0.685,True,False,False,False,False,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
46-55,1,2,2,Élevé,USER3065,0.04117403575313704,1.7310463379344219,-1.0766510112829548,1.8896156522606062,60,2,0,460,0.903,True,False,False,False,False,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
36-45,0,1,2,Très élevé,USER3066,1.3035494716953953,2.5727212463414095,-0.6782600786748242,-0.8743308045139009,18,1,0,611,0.059,False,False,False,True,False,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
46-55,0,1,2,Élevé,USER3067,-0.08476040015655752,-0.08206110467634671,0.8101143194037995,-0.036024304219449195,12,1,0,534,0.518,False,False,False,False,False,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False
18-25,1,1,2,Très bas,USER3068,-0.8179873301822447,-0.36303599301966716,-0.7199949472115966,1.466941789867551,36,1,0,668,1.488,False,False,False,False,False,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
46-55,0,2,0,Très bas,USER3069,-0.8393837803964467,-0.5224177840307498,-0.6873573421536263,-0.8105816233060779,48,1,0,668,0.456,False,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
36-45,1,1,3,Très bas,USER3070,-1.3170681379967322,-0.42168740021911705,-0.6886832852842018,-0.8168422851561327,48,0,0,800,1.12,True,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
26-35,0,2,2,Très élevé,USER3071,0.5175496733732315,-0.15170050365830492,1.0577713901265813,-0.7455589775815169,48,0,1,630,0.445,False,False,True,False,False,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
46-55,0,1,2,Élevé,USER3072,0.1762366500818598,0.07004414283913582,0.9964190312725626,-0.04044910859359744,18,1,0,653,0.567,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
36-45,0,2,2,Élevé,USER3073,0.4854414361868488,0.5659903256667046,0.8337743192654832,0.22162277823551058,12,1,0,762,0.321,False,True,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
46-55,1,2,2,Très élevé,USER3074,0.6578059604172838,0.24127724435254375,0.2199758400762752,-0.24022627876445615,36,2,2,669,0.395,False,False,False,True,False,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
46-55,1,1,0,Bas,USER3075,-0.21332896755288594,-0.1273532713428578,-0.5351229007253822,-0.7461779330509467,48,0,1,468,0.307,False,False,True,False,False,1,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False
26-35,0,2,0,Très élevé,USER3076,0.5467348070247441,-0.9609409388659225,0.6013591265290485,0.7074624199448379,36,2,0,587,0.505,False,True,False,False,False,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
36-45,1,2,2,Très élevé,USER3077,1.8163387170544818,2.771912719044013,-0.336832956559271,0.0011437293090503097,36,2,0,594,0.294,False,False,False,False,False,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
46-55,0,1,2,Bas,USER3078,-0.6547869754743185,-0.9609409388659225,0.23927963165287303,-0.6120213551416958,36,1,1,626,0.394,False,False,False,True,False,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
18-25,1,1,2,Très bas,USER3079,-1.066054706897755,-0.334388611271227,-0.7803059556069681,-0.23428398304358622,24,0,1,607,1.114,False,False,True,False,False,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
36-45,1,1,2,Bas,USER3080,-0.6728367746750072,-0.030886859798816217,0.6007802391622851,-0.09098690347612429,48,1,0,555,0.757,False,True,False,False,False,0,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
36-45,0,3,2,Très bas,USER3081,-1.2577417592055888,-0.5383949358054955,-0.869826520966627,-1.0258633855753942,12,2,0,619,0.903,False,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
36-45,0,2,0,Très bas,USER3082,-1.088073438075037,-0.44570903804594764,-0.17619656329386807,-0.06948022100309192,36,0,1,698,1.133,False,True,False,False,False,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
36-45,0,0,2,Très élevé,USER3083,1.0826485971753037,2.70393911408715,1.277062979877954,-0.46873558807628635,36,0,0,556,0.301,True,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
46-55,0,1,2,Très élevé,USER3084,1.0445986982534265,1.1013005532847082,-0.25968893842086177,-0.8427511469992086,6,2,1,540,0.312,False,False,False,False,False,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
26-35,0,2,3,Très élevé,USER3085,2.5170599429249116,0.11168899346649638,-0.13355617261914157,-0.624093410903159,48,0,0,744,0.206,False,False,False,True,False,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
46-55,0,2,3,Très élevé,USER3086,1.2337893241662048,2.1209457380528947,-1.2790190390774945,-0.683681207427479,48,1,0,642,0.321,False,False,False,False,False,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
36-45,1,2,2,Bas,USER3087,-0.28074186920289773,-0.9609409388659225,-1.0837690620888,-0.7691309997149441,18,0,0,566,0.406,False,False,False,False,False,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
18-25,1,2,0,Très élevé,USER3088,0.6377949068819926,-0.9609409388659225,-0.7570793127684483,-1.0471454340791038,12,0,0,675,0.257,False,False,False,False,False,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
